Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
8/20,14/20,8750,437500,59.23267388343811,2048.5972447395325,128.1012483984232,131.4329143948853,0.97
8/20,15/20,8800,440000,59.809409618377686,2050.652376651764,127.54992756992579,131.50273495912552,1.0
8/20,16/20,8850,442500,59.23668670654297,2064.475359082222,127.72310925275087,129.2024988643825,0.99
8/20,17/20,8900,445000,59.8288049697876,2066.0947258472443,128.78930962085724,133.39307966828346,0.99
8/20,18/20,8950,447500,59.444231271743774,2046.1200033426285,127.58172705769539,128.81305225938559,0.97
8/20,19/20,9000,450000,59.36446452140808,2073.3901240825653,125.83868233859539,133.6300659403205,0.99
9/20,0/20,9050,452500,59.69259071350098,2072.6629568338394,128.68652523308992,139.02548695355654,1.0
9/20,1/20,9100,455000,59.762295722961426,2059.509796857834,129.64478244632483,139.71307446435094,1.0
9/20,2/20,9150,457500,60.57175040245056,2065.502123236656,128.6065575927496,141.54439604654908,0.99
9/20,3/20,9200,460000,59.994051456451416,2082.36122238636,127.59032140672207,141.0716483257711,0.99
9/20,4/20,9250,462500,59.47612023353577,2097.436877012253,128.69531662017107,139.0357485935092,0.99
9/20,5/20,9300,465000,59.759469747543335,2117.1402430534363,127.96902524679899,130.99012447148561,1.0
9/20,6/20,9350,467500,59.183629751205444,2105.967064976692,127.11184161901474,142.4474206455052,1.0
9/20,7/20,9400,470000,59.52951741218567,2096.1015841960907,127.05701333284378,138.84610672295094,1.0
9/20,8/20,9450,472500,58.32654094696045,2079.08149766922,125.79169408231974,152.25474340096116,0.99
9/20,9/20,9500,475000,58.89714956283569,2071.570985674858,126.51913549751043,142.89582177251577,0.99
9/20,10/20,9550,477500,59.093284606933594,2082.368215441704,127.91645209491253,142.5035733319819,1.0
9/20,11/20,9600,480000,58.905134201049805,2066.802416205406,126.7261052429676,139.49287413433194,0.98
9/20,12/20,9650,482500,59.53181838989258,2066.198400259018,127.0063252672553,145.29366144910455,0.99
9/20,13/20,9700,485000,58.93033313751221,2049.048779964447,126.90904652327299,144.40884060412645,0.98
9/20,14/20,9750,487500,58.43640446662903,2069.2772266864777,127.37637635320425,150.63066349551082,0.99
9/20,15/20,9800,490000,58.96141839027405,2066.734048128128,126.7846457734704,140.96659988164902,1.0
9/20,16/20,9850,492500,59.142120361328125,2065.3198965787888,127.77296906709671,140.0865119509399,1.0
9/20,17/20,9900,495000,58.95644664764404,2069.3395496606827,128.08171801269054,153.9463624022901,0.98
9/20,18/20,9950,497500,58.80887579917908,2069.733562707901,127.86001989245415,147.78549778833985,0.99
9/20,19/20,10000,500000,58.80321192741394,2063.561117053032,125.69087674468756,135.14309294894338,1.0
10/20,0/20,10050,502500,59.48396563529968,2066.8164315223694,125.66091903299093,138.99148597568274,1.0
10/20,1/20,10100,505000,59.50118136405945,2086.7431737184525,125.48010715842247,145.30864057317376,1.0
10/20,2/20,10150,507500,60.293031454086304,2102.6451090574265,126.83635623753071,143.48088894039392,1.0
10/20,3/20,10200,510000,59.899982213974,2110.507940530777,126.01559507846832,139.1274046599865,0.99
10/20,4/20,10250,512500,59.74979114532471,2109.418797135353,125.25408268719912,144.4195060878992,0.99
10/20,5/20,10300,515000,59.510507345199585,2101.9402009248734,125.32152619212866,149.71727189049125,1.0
10/20,6/20,10350,517500,59.31468367576599,2092.0658692121506,126.73726779967546,152.79633209481835,1.0
10/20,7/20,10400,520000,59.401036500930786,2071.1735334396362,126.59592571109533,145.14482249319553,0.99
10/20,8/20,10450,522500,59.28911566734314,2064.9401998519897,126.77936419844627,152.50767824426293,1.0
10/20,9/20,10500,525000,59.36957550048828,2072.919536948204,125.6073743775487,160.11877373605967,0.99
10/20,10/20,10550,527500,59.54757523536682,2065.410439133644,124.16570179909468,156.74955327808857,1.0
10/20,11/20,10600,530000,59.81692981719971,2112.2028497457504,126.26571880280972,144.81442988291383,1.0
10/20,12/20,10650,532500,59.85216927528381,2117.6807211637497,125.17581672221422,144.16583802178502,1.0
10/20,13/20,10700,535000,60.04569125175476,2157.525520324707,127.35227194428444,143.93499833345413,1.0
10/20,14/20,10750,537500,61.42059922218323,2184.290186882019,125.3131552040577,154.13697608187795,1.0
10/20,15/20,10800,540000,60.10563349723816,2207.6756266355515,125.92956832051277,151.4488453604281,0.99
10/20,16/20,10850,542500,60.787006855010986,2190.4086554050446,125.13794664293528,161.89722840115428,0.99
10/20,17/20,10900,545000,58.77617621421814,2184.214577794075,124.53207942843437,156.0525086224079,0.96
10/20,18/20,10950,547500,59.02973771095276,2169.4926414489746,125.7857648357749,158.66411538422108,0.99
10/20,19/20,11000,550000,59.14446496963501,2141.4431940317154,126.3783238530159,150.43452145531774,1.0
11/20,0/20,11050,552500,59.23656487464905,2128.937745809555,124.95161961019039,156.31413792446256,0.98
11/20,1/20,11100,555000,59.23420834541321,2141.6761199235916,125.14941017329693,149.70266053453088,0.98
